Date,Open,High,Low,Close,Adj Close,Volume
2019-01-04,2027.6199951171875,2111.429931640625,2027.6199951171875,2100.949951171875,1932.0599365234375,183120
2019-01-07,2104.760009765625,2118.10009765625,2055.239990234375,2067.6201171875,1901.4093017578125,112140
2019-01-08,2071.429931640625,2075.239990234375,2041.9000244140625,2048.570068359375,1883.8907470703125,66360
2019-01-09,2040.0,2055.239990234375,2022.8599853515625,2028.5699462890625,1865.498291015625,102585
2019-01-10,2023.81005859375,2068.570068359375,2001.9000244140625,2065.7099609375,1899.6527099609375,124950
2019-01-11,2071.429931640625,2074.2900390625,2028.5699462890625,2063.81005859375,1897.9056396484375,94290
2019-01-15,2053.330078125,2104.760009765625,2035.239990234375,2087.6201171875,1919.801513671875,129255
2019-01-16,2074.2900390625,2099.050048828125,2039.050048828125,2049.52001953125,1884.76416015625,91875
2019-01-17,2054.2900390625,2064.760009765625,2018.0999755859375,2059.050048828125,1893.5283203125,162750
2019-01-18,2039.050048828125,2080.0,2030.47998046875,2042.8599853515625,1878.6396484375,94185
2019-01-21,2062.860107421875,2080.0,2050.47998046875,2070.47998046875,1904.039306640625,65205
2019-01-22,2080.949951171875,2086.669921875,2056.18994140625,2066.669921875,1900.5355224609375,66675
2019-01-23,2039.050048828125,2046.6700439453125,2003.81005859375,2006.6700439453125,1845.35888671875,135240
2019-01-24,2006.6700439453125,2012.3800048828125,1988.5699462890625,2003.81005859375,1842.728759765625,140700
2019-01-25,1990.47998046875,2005.7099609375,1979.050048828125,1989.52001953125,1829.5875244140625,111825
2019-01-28,1980.0,1996.18994140625,1958.0999755859375,1966.6700439453125,1808.5743408203125,81165
2019-01-29,1954.2900390625,2010.47998046875,1954.2900390625,2003.81005859375,1842.728759765625,112455
2019-01-30,2000.949951171875,2008.5699462890625,1969.52001953125,1969.52001953125,1811.1953125,156660
2019-01-31,1952.3800048828125,1981.9000244140625,1940.949951171875,1960.949951171875,1803.31396484375,182175
2019-02-01,1953.3299560546875,1953.3299560546875,1889.52001953125,1897.1400146484375,1744.6336669921875,194040
